x,y,u,v
1.86,0.1,1.146268723,0.002529937032
1.86,0.105,1.172551114,0.004344139055
1.86,0.11,1.194150387,0.006451017459
1.86,0.115,1.21108995,0.008880723231
1.86,0.12,1.22361918,0.01166762429
1.86,0.125,1.231853965,0.01479262543
1.86,0.13,1.23634384,0.01829381498
1.86,0.135,1.237309022,0.022178532
1.86,0.14,1.235106699,0.02640763363
1.86,0.145,1.230675366,0.03091847661
1.86,0.15,1.224033284,0.03572646557
1.86,0.155,1.216077885,0.0407016119
1.86,0.16,1.207439682,0.04570224933
1.86,0.165,1.198403028,0.05064789546
1.86,0.17,1.189966543,0.05528962632
1.86,0.175,1.182344745,0.05957172722
1.86,0.18,1.17637316,0.06319577928
1.86,0.185,1.172219087,0.06612687096
1.86,0.19,1.170508276,0.06813245241
1.86,0.195,1.171342428,0.06914174488
1.86,0.2,1.175010659,0.06904640132
1.86,0.205,1.181604209,0.06778572768
1.86,0.21,1.190946993,0.0654361464
1.86,0.215,1.203102372,0.06192817789
1.86,0.22,1.217636848,0.05743944197
1.86,0.225,1.234208107,0.05210361344
1.86,0.23,1.25268843,0.04588540541
1.86,0.235,1.272015591,0.03924085945
1.86,0.24,1.291841409,0.03227598139
1.86,0.245,1.31150628,0.02509341257
1.86,0.25,1.329944241,0.01815701754
1.86,0.255,1.346156957,0.01164138589
1.86,0.26,1.359479843,0.005742497468
1.86,0.265,1.368780841,0.0007175161758
1.86,0.27,1.37307652,-0.003269861102
1.86,0.275,1.371836094,-0.006095011015
1.86,0.28,1.364314882,-0.007802828399
1.86,0.285,1.350480173,-0.008404850484
1.86,0.29,1.330015483,-0.007951506385
1.86,0.295,1.303629816,-0.006782014997
1.86,0.3,1.271628518,-0.005002024429
1.86,0.305,1.234833359,-0.002902231353
1.86,0.31,1.194075372,-0.0007214226864
1.86,0.315,1.150061661,0.001372637789
1.86,0.32,1.103672962,0.00314300335
1.86,0.325,1.055187424,0.004563147026
1.86,0.33,1.00514102,0.005544141025
1.86,0.335,0.9535757089,0.006097821562
1.86,0.34,0.9005116899,0.006272396272
1.86,0.345,0.845859536,0.006113069377
1.86,0.35,0.789401166,0.00573275338
1.86,0.355,0.7310666416,0.005177742863
1.86,0.36,0.6707405693,0.004545112048
1.86,0.365,0.6084238356,0.003866967344
1.86,0.37,0.544257839,0.003198158858
1.86,0.375,0.4783818239,0.002553009245
1.86,0.38,0.4110863624,0.001951997218
1.86,0.385,0.3426824679,0.001408277684
1.86,0.39,0.2735673702,0.0009332970095
1.86,0.395,0.2041986661,0.0005423263471
1.86,0.4,0.1350999759,0.0002487909912
1.86,0.405,0.06684472698,6.477742156e-05
1.86,0.41,-6.516721041e-16,-3.965633495e-22
1.865,0,0,0
1.865,0.005,0.06596582017,-1.357147192e-05
1.865,0.01,0.1336781713,-9.285275017e-05
1.865,0.015,0.2024225854,-0.0002647681076
1.865,0.02,0.271508532,-0.0005283022615
1.865,0.025,0.3403601703,-0.0008675502222
1.865,0.03,0.4085134638,-0.00126134062
1.865,0.035,0.475628499,-0.001684259949
1.865,0.04,0.5414422959,-0.002111398283
1.865,0.045,0.6057498521,-0.002517754942
1.865,0.05,0.6683749719,-0.002879021005
1.865,0.055,0.7291135426,-0.00316931598
1.865,0.06,0.787774362,-0.00336739693
1.865,0.065,0.8440615713,-0.003442781509
1.865,0.07,0.89770605,-0.003381366017
1.865,0.075,0.9483746153,-0.003146470286
1.865,0.08,0.9956442042,-0.002724136877
1.865,0.085,1.039262429,-0.002084583362
1.865,0.09,1.078781303,-0.001204033724
1.865,0.095,1.113996529,-5.9078072e-05
1.865,0.1,1.144658305,0.001359802025
1.865,0.105,1.170634857,0.003085134332
1.865,0.11,1.191901664,0.005132998072
1.865,0.115,1.20852596,0.007506032182
1.865,0.12,1.22070451,0.0102312802
1.865,0.125,1.228535792,0.0133376812
1.865,0.13,1.23268447,0.01679490886
1.865,0.135,1.233201227,0.02064146614
1.865,0.14,1.230770277,0.02482114512
1.865,0.145,1.226027353,0.02926041338
1.865,0.15,1.219193583,0.03397470919
1.865,0.155,1.21118847,0.03876512797
1.865,0.16,1.202483508,0.04358549213
1.865,0.165,1.193754594,0.04822997406
1.865,0.17,1.185625839,0.0525971644
1.865,0.175,1.178567875,0.05650364245
1.865,0.18,1.173289122,0.05972368491
1.865,0.185,1.169963678,0.06222105948
1.865,0.19,1.16921149,0.06374201572
1.865,0.195,1.171134816,0.06423990662
1.865,0.2,1.175942219,0.06367012011
1.865,0.205,1.183603417,0.06201166986
1.865,0.21,1.194085238,0.05923618177
1.865,0.215,1.207245308,0.05541512584
1.865,0.22,1.222648571,0.05072266097
1.865,0.225,1.240158762,0.04513083051
1.865,0.23,1.259081014,0.03895852172
1.865,0.235,1.27877279,0.03240831528
1.865,0.24,1.298985626,0.02549179546
1.865,0.245,1.318365312,0.01870335937
1.865,0.25,1.336374794,0.01220726347
1.865,0.255,1.352310593,0.006101928742
1.865,0.26,1.364588642,0.0008255726435
1.865,0.265,1.37298692,-0.003575828853
1.865,0.27,1.376169344,-0.006894471239
1.865,0.275,1.373762689,-0.009084381719
1.865,0.28,1.365196191,-0.01019067434
1.865,0.285,1.350151117,-0.01013689859
1.865,0.29,1.328999204,-0.009242640876
1.865,0.295,1.30193893,-0.007652351741
1.865,0.3,1.269451316,-0.005497722941
1.865,0.305,1.232637684,-0.003204583419
1.865,0.31,1.191751457,-0.0008244163262
1.865,0.315,1.148117554,0.001318199374
1.865,0.32,1.102059891,0.003131090988
1.865,0.325,1.053977128,0.004551056204
1.865,0.33,1.004386645,0.00550783408
1.865,0.335,0.9532403035,0.006018115616
1.865,0.34,0.9005278988,0.006159765814
1.865,0.345,0.8461473168,0.005976428756
1.865,0.35,0.7898925409,0.005579379977
1.865,0.355,0.7316704959,0.005023294645
1.865,0.36,0.6713925161,0.004394625465
1.865,0.365,0.6091019764,0.003732455268
1.865,0.37,0.5448964314,0.003078859534
1.865,0.375,0.479008979,0.002456339613
1.865,0.38,0.4116502849,0.001876112431
1.865,0.385,0.3431857801,0.001350555195
1.865,0.39,0.2739952391,0.0008934430295
1.865,0.395,0.2045366535,0.0005163068043
1.865,0.4,0.1353348099,0.0002347738433
1.865,0.405,0.0669670174,6.026317247e-05
1.865,0.41,-5.306068806e-16,-2.843445559e-22
1.87,0,0,0
1.87,0.005,0.06601022186,-1.950874104e-05
1.87,0.01,0.1338116812,-0.0001143587871
1.87,0.015,0.2026534566,-0.0003078433051
1.87,0.02,0.2718238707,-0.0005958864701
1.87,0.025,0.3407441267,-0.000963041896
1.87,0.03,0.4089418576,-0.001385296231
1.87,0.035,0.4760762444,-0.001840467037
1.87,0.04,0.5418807917,-0.002301653209
1.87,0.045,0.6061586935,-0.00274829153
1.87,0.05,0.6687301079,-0.00315704965
1.87,0.055,0.7293988085,-0.003499896874
1.87,0.06,0.7879418464,-0.00375794269
1.87,0.065,0.8441280411,-0.003910676678
1.87,0.07,0.8975985239,-0.003931298924
1.87,0.075,0.9481052942,-0.00379789502
1.87,0.08,0.9951587987,-0.003477802473
1.87,0.085,1.038570307,-0.002959647926
1.87,0.09,1.077822728,-0.002198385314
1.87,0.095,1.112774608,-0.001175698785
1.87,0.1,1.143138655,0.000127817674
1.87,0.105,1.168807268,0.001738141662
1.87,0.11,1.189724965,0.003685780989
1.87,0.115,1.20601119,0.005984157373
1.87,0.12,1.217788868,0.008632519122
1.87,0.125,1.225319916,0.01166236471
1.87,0.13,1.229085219,0.01506386069
1.87,0.135,1.22919079,0.01883970945
1.87,0.14,1.22658242,0.02290043157
1.87,0.145,1.221468181,0.02725121537
1.87,0.15,1.214530745,0.03180984863
1.87,0.155,1.206495061,0.0364083595
1.87,0.16,1.19780666,0.04101482414
1.87,0.165,1.189474172,0.045375508
1.87,0.17,1.181589095,0.04944862382
1.87,0.175,1.175199961,0.05292721923
1.87,0.18,1.170619025,0.05572111651
1.87,0.185,1.168184448,0.05776164355
1.87,0.19,1.168435736,0.05882365249
1.87,0.195,1.171385065,0.05889516871
1.87,0.2,1.177239709,0.0579184811
1.87,0.205,1.185966619,0.05585629782
1.87,0.21,1.197594534,0.05270522771
1.87,0.215,1.211576386,0.04867788932
1.87,0.22,1.227951132,0.04373510097
1.87,0.225,1.246058934,0.03810815803
1.87,0.23,1.265377477,0.03202197372
1.87,0.235,1.285597677,0.02548214798
1.87,0.24,1.305612115,0.01891841948
1.87,0.245,1.324850913,0.01249936272
1.87,0.25,1.342541171,0.006381473268
1.87,0.255,1.357680101,0.0008824893603
1.87,0.26,1.369183141,-0.003800395969
1.87,0.265,1.376527918,-0.007520078614
1.87,0.27,1.378621689,-0.01018313125
1.87,0.275,1.375056059,-0.01174029753
1.87,0.28,1.365325898,-0.01211760275
1.87,0.285,1.349437081,-0.01159489722
1.87,0.29,1.327533104,-0.0102391214
1.87,0.295,1.299765846,-0.008174192829
1.87,0.3,1.26713281,-0.005811780797
1.87,0.305,1.230115968,-0.003281330139
1.87,0.31,1.189479289,-0.0008004143059
1.87,0.315,1.146112838,0.001388852479
1.87,0.32,1.100401565,0.003230642209
1.87,0.325,1.052820395,0.004604080036
1.87,0.33,1.00367086,0.005521275693
1.87,0.335,0.952944489,0.005991167467
1.87,0.34,0.9005862244,0.006083580646
1.87,0.345,0.8464656505,0.005867085613
1.87,0.35,0.7903849131,0.005450648484
1.87,0.355,0.7322698977,0.004888928557
1.87,0.36,0.6720418326,0.004260848379
1.87,0.365,0.6097553794,0.003614505042
1.87,0.37,0.5455326416,0.002976878804
1.87,0.375,0.4795869723,0.002371292198
1.87,0.38,0.4121953146,0.001809212265
1.87,0.385,0.343673704,0.001301809703
1.87,0.39,0.274408088,0.0008583668114
1.87,0.395,0.2048626145,0.0004940717694
1.87,0.4,0.1355595474,0.0002227953296
1.87,0.405,0.06708209783,5.635997313e-05
1.87,0.41,-8.586137526e-16,-4.66124346e-22
1.875,0,0,0
1.875,0.005,0.066066226,-2.570487043e-05
1.875,0.01,0.1339645705,-0.0001364637799
1.875,0.015,0.2029078091,-0.0003513844358
1.875,0.02,0.2721703044,-0.0006641593213
1.875,0.025,0.3411569373,-0.0010564282
1.875,0.03,0.4093960278,-0.001507255125
1.875,0.035,0.4765538727,-0.001991270199
1.875,0.04,0.5423593219,-0.002486971494
1.875,0.045,0.6066071903,-0.002970578232
1.875,0.05,0.6691348406,-0.003421279139
1.875,0.055,0.7297350849,-0.003818874121
1.875,0.06,0.7881783953,-0.004135784227
1.875,0.065,0.8442551172,-0.00435935396
1.875,0.07,0.8975864504,-0.004463585554
1.875,0.075,0.9479294746,-0.004423762654
1.875,0.08,0.9948069775,-0.004216629757
1.875,0.085,1.037997833,-0.003814545324
1.875,0.09,1.077008342,-0.003184023018
1.875,0.095,1.111689588,-0.002297409459
1.875,0.1,1.14174959,-0.001126953015
1.875,0.105,1.16709152,0.0003610868293
1.875,0.11,1.187673694,0.00217475637
1.875,0.115,1.203604022,0.004340505821
1.875,0.12,1.214966863,0.006896101813
1.875,0.125,1.222186867,0.009812217518
1.875,0.13,1.225495612,0.01311959441
1.875,0.135,1.225322131,0.01677250121
1.875,0.14,1.222454988,0.02069389889
1.875,0.145,1.21703638,0.02492048261
1.875,0.15,1.21000273,0.02929070203
1.875,0.155,1.20199924,0.03368836898
1.875,0.16,1.193456515,0.03801790298
1.875,0.165,1.185359052,0.04207006967
1.875,0.17,1.177944924,0.04578863024
1.875,0.175,1.172234149,0.04888446996
1.875,0.18,1.168367437,0.05128693942
1.875,0.185,1.166838625,0.05290417445
1.875,0.19,1.168038013,0.05353834388
1.875,0.195,1.172057031,0.053165468
1.875,0.2,1.178995229,0.05175606347
1.875,0.205,1.188770898,0.0493374902
1.875,0.21,1.201306309,0.04595740935
1.875,0.215,1.216155982,0.04173630893
1.875,0.22,1.233299715,0.03665011121
1.875,0.225,1.251910875,0.0310714306
1.875,0.23,1.271717187,0.02501757488
1.875,0.235,1.292003829,0.01874452647
1.875,0.24,1.311913582,0.01253959992
1.875,0.245,1.33106544,0.006459688461
1.875,0.25,1.348048521,0.0009203301158
1.875,0.255,1.362459276,-0.003964753852
1.875,0.26,1.373155635,-0.008027289433
1.875,0.265,1.379317742,-0.01106730543
1.875,0.27,1.380421765,-0.01307225692
1.875,0.275,1.375652881,-0.01391336135
1.875,0.28,1.365002665,-0.01374653401
1.875,0.285,1.348258039,-0.01272958467
1.875,0.29,1.325487371,-0.01083804532
1.875,0.295,1.297429089,-0.008498332395
1.875,0.3,1.264595929,-0.005906774532
1.875,0.305,1.227426389,-0.003154945083
1.875,0.31,1.187173371,-0.000640663526
1.875,0.315,1.14402768,0.001592361369
1.875,0.32,1.098801751,0.003408098236
1.875,0.325,1.051715674,0.004732991223
1.875,0.33,1.003017862,0.005592062194
1.875,0.335,0.9527099458,0.005999988125
1.875,0.34,0.9006734405,0.006042766639
1.875,0.345,0.8468092554,0.00578843454
1.875,0.35,0.79090092,0.005347919865
1.875,0.355,0.7328746226,0.004777746419
1.875,0.36,0.6726791352,0.004147509303
1.875,0.365,0.6104005786,0.003511463195
1.875,0.37,0.5461487442,0.002886669521
1.875,0.375,0.4801657907,0.002298147484
1.875,0.38,0.4127238993,0.001753341378
1.875,0.385,0.344141073,0.00126018544
1.875,0.39,0.2748077647,0.0008295081941
1.875,0.395,0.2051779865,0.0004756494664
1.875,0.4,0.1357758397,0.0002128825016
1.875,0.405,0.06719111808,5.308490067e-05
1.875,0.41,-1.442776927e-15,-7.249231122e-22
1.88,0,0,0
1.88,0.005,0.06613406538,-3.204575459e-05
1.88,0.01,0.1341365387,-0.0001585541612
1.88,0.015,0.203186407,-0.0003944505625
1.88,0.02,0.2725359431,-0.000730309724
1.88,0.025,0.3415957714,-0.001148170226
1.88,0.03,0.4098855128,-0.001623865121
1.88,0.035,0.47706348,-0.00213618143
1.88,0.04,0.5428700837,-0.002662911697
1.88,0.045,0.6070978691,-0.003181365951
1.88,0.05,0.6695806838,-0.003673286101
1.88,0.055,0.730123599,-0.004116065765
1.88,0.06,0.7884863862,-0.004493756427
1.88,0.065,0.8444602981,-0.004781835812
1.88,0.07,0.8976732434,-0.004968623524
1.88,0.075,0.9478577636,-0.005023137529
1.88,0.08,0.9945747061,-0.004925753758
1.88,0.085,1.03753749,-0.0046456947
1.88,0.09,1.076316198,-0.004144156965
1.88,0.095,1.110730601,-0.003404989916
1.88,0.1,1.140498493,-0.002384050125
1.88,0.105,1.165521222,-0.001051480539
1.88,0.11,1.185767331,0.0006197574591
1.88,0.115,1.201290455,0.002658967868
1.88,0.12,1.212328538,0.005055713589
1.88,0.125,1.219173606,0.007829685531
1.88,0.13,1.222065055,0.01100275283
1.88,0.135,1.221611747,0.01450019169
1.88,0.14,1.218384697,0.01829241557
1.88,0.145,1.212871227,0.02231927096
1.88,0.15,1.205721397,0.02645603174
1.88,0.155,1.197723827,0.03061569065
1.88,0.16,1.189368186,0.03467537795
1.88,0.165,1.181635365,0.03840456494
1.88,0.17,1.174717266,0.04176159425
1.88,0.175,1.169627331,0.04446463483
1.88,0.18,1.166536298,0.04646617637
1.88,0.185,1.165950215,0.04763148545
1.88,0.19,1.168110547,0.04783387053
1.88,0.195,1.173144299,0.04707260373
1.88,0.2,1.181059834,0.04536728568
1.88,0.205,1.191816544,0.04266944104
1.88,0.21,1.205197107,0.03906942725
1.88,0.215,1.220950818,0.03464983217
1.88,0.22,1.238581867,0.02961389925
1.88,0.225,1.257709905,0.02408497303
1.88,0.23,1.277789483,0.0181927778
1.88,0.235,1.298053612,0.01226129879
1.88,0.24,1.317975869,0.006343140303
1.88,0.245,1.336588338,0.0008153300256
1.88,0.25,1.353022272,-0.004169023968
1.88,0.255,1.366602339,-0.008434733114
1.88,0.26,1.376392093,-0.01182419696
1.88,0.265,1.381476107,-0.01419713434
1.88,0.27,1.381544107,-0.01548003012
1.88,0.275,1.375720092,-0.01572388368
1.88,0.28,1.364112198,-0.01503602111
1.88,0.285,1.346413732,-0.01338460552
1.88,0.29,1.323213747,-0.01119176221
1.88,0.295,1.294827535,-0.008580406413
1.88,0.3,1.261698915,-0.005699776301
1.88,0.305,1.224791425,-0.002902279396
1.88,0.31,1.184749708,-0.0003320686585
1.88,0.315,1.142016513,0.001903815918
1.88,0.32,1.097248151,0.003663917874
1.88,0.325,1.050662572,0.004936897022
1.88,0.33,1.002436501,0.005698078668
1.88,0.335,0.9525106202,0.006053265854
1.88,0.34,0.9008397243,0.006024516118
1.88,0.345,0.8471851679,0.005738201032
1.88,0.35,0.7914347362,0.005266169464
1.88,0.355,0.7334881181,0.004682214402
1.88,0.36,0.6733186599,0.004051070405
1.88,0.365,0.6110217747,0.00342316655
1.88,0.37,0.5467506436,0.002810907773
1.88,0.375,0.4807337204,0.00223730666
1.88,0.38,0.4132370067,0.001705980152
1.88,0.385,0.3445989063,0.001226205033
1.88,0.39,0.2751971693,0.000806232838
1.88,0.395,0.2054848295,0.000460969266
1.88,0.4,0.1359853619,0.0002049868479
1.88,0.405,0.0672952232,5.043755509e-05
1.88,0.41,-5.775302574e-16,-1.138284992e-22
1.885,0,0,0
1.885,0.005,0.06621380082,-3.847301442e-05
1.885,0.01,0.1343271913,-0.0001805821755
1.885,0.015,0.2034863817,-0.000436600593
1.885,0.02,0.2729296962,-0.0007946309601
1.885,0.025,0.3420530802,-0.001234137964
1.885,0.03,0.4103932484,-0.001734693334
1.885,0.035,0.4775997893,-0.002272378273
1.885,0.04,0.5434136582,-0.002827143842
1.885,0.045,0.6076254884,-0.003377866164
1.885,0.05,0.670069559,-0.003905963779
1.885,0.055,0.730559418,-0.004394442489
1.885,0.06,0.7888532329,-0.004823024964
1.885,0.065,0.844727634,-0.005177703095
1.885,0.07,0.8978548493,-0.005435530761
1.885,0.075,0.9478779044,-0.00558373422
1.885,0.08,0.9944639746,-0.005589762047
1.885,0.085,1.037207373,-0.005429317398
1.885,0.09,1.075787013,-0.005069206441
1.885,0.095,1.10992781,-0.004476361374
1.885,0.1,1.139407907,-0.0036128928
1.885,0.105,1.164103593,-0.002441978493
1.885,0.11,1.183992429,-0.0009392393613
1.885,0.115,1.199160604,0.0009218090978
1.885,0.12,1.209872896,0.0031612416
1.885,0.125,1.216159835,0.005790614168
1.885,0.13,1.218848833,0.008760887308
1.885,0.135,1.218112924,0.01205688261
1.885,0.14,1.214518216,0.01568019139
1.885,0.145,1.208906117,0.01946971308
1.885,0.15,1.20165702,0.02337372662
1.885,0.155,1.193746024,0.02726670922
1.885,0.16,1.185627534,0.03100252757
1.885,0.165,1.178227473,0.03440505979
1.885,0.17,1.17187041,0.03737119395
1.885,0.175,1.167468688,0.03966952133
1.885,0.18,1.165142229,0.0412823325
1.885,0.185,1.165447528,0.04206173755
1.885,0.19,1.168540775,0.04189509709
1.885,0.195,1.174544562,0.04080793355
1.885,0.2,1.183405025,0.03879169881
1.885,0.205,1.195112161,0.03582776339
1.885,0.21,1.209284213,0.0320815363
1.885,0.215,1.225684822,0.02763578117
1.885,0.22,1.243869973,0.0226297329
1.885,0.225,1.263434565,0.0171852712
1.885,0.23,1.283570161,0.01160297802
1.885,0.235,1.303869803,0.005982223956
1.885,0.24,1.323455969,0.00055478387
1.885,0.245,1.341518734,-0.004413028429
1.885,0.25,1.357473099,-0.008855381675
1.885,0.255,1.370057699,-0.01244495016
1.885,0.26,1.378935275,-0.01514601692
1.885,0.265,1.382973676,-0.01681786517
1.885,0.27,1.381920533,-0.01743542653
1.885,0.275,1.3751948,-0.0171159963
1.885,0.28,1.362627957,-0.01584293848
1.885,0.285,1.344309177,-0.01378024098
1.885,0.29,1.320669363,-0.0112795036
1.885,0.295,1.291863275,-0.008346457343
1.885,0.3,1.258779323,-0.005335412312
1.885,0.305,1.222153879,-0.002498086483
1.885,0.31,1.182246948,0.0001269816818
1.885,0.315,1.140065892,0.002305756152
1.885,0.32,1.09575473,0.003998504292
1.885,0.325,1.049708562,0.005174385295
1.885,0.33,1.001915164,0.00586066483
1.885,0.335,0.9524110544,0.006130653871
1.885,0.34,0.9010338824,0.006042451383
1.885,0.345,0.8475914496,0.005708827375
1.885,0.35,0.7919890578,0.005202493476
1.885,0.355,0.7340925809,0.004605808877
1.885,0.36,0.6739610025,0.003974057351
1.885,0.365,0.6116374188,0.003349841085
1.885,0.37,0.5473378307,0.002749458057
1.885,0.375,0.4812807929,0.00218657205
1.885,0.38,0.4137440529,0.00166783502
1.885,0.385,0.3450434245,0.001198062209
1.885,0.39,0.2755784463,0.0007884618745
1.885,0.395,0.2057848467,0.0004499114042
1.885,0.4,0.1361896754,0.0001990770994
1.885,0.405,0.06739550825,4.841636636e-05
1.885,0.41,-1.215367633e-15,6.55224561e-23
1.89,0,0,0
1.89,0.005,0.06630536109,-4.486205364e-05
1.89,0.01,0.1345359364,-0.0002020261498
1.89,0.015,0.2038063438,-0.0004770409003
1.89,0.02,0.2733428737,-0.0008553918536
1.89,0.025,0.3425377429,-0.001316091493
1.89,0.03,0.4109244284,-0.001837479178
1.89,0.035,0.4781587025,-0.002398113294
1.89,0.04,0.5439820671,-0.002977637916
1.89,0.045,0.6081887565,-0.003557614585
1.89,0.05,0.670598487,-0.004119387206
1.89,0.055,0.7310380421,-0.004645516183
1.89,0.06,0.7892884229,-0.005121959963
1.89,0.065,0.8450589078,-0.005533390866
1.89,0.07,0.8981185172,-0.005865785637
1.89,0.075,0.9479874778,-0.006094974367
1.89,0.08,0.9944661099,-0.006211387424
1.89,0.085,1.03699941,-0.006163908701
1.89,0.09,1.075398689,-0.005939732507
1.89,0.095,1.109271489,-0.005498028477
1.89,0.1,1.138483251,-0.004797832588
1.89,0.105,1.162866326,-0.003800832552
1.89,0.11,1.18239679,-0.002479626305
1.89,0.115,1.197210447,-0.0008112674673
1.89,0.12,1.207533104,0.00123305391
1.89,0.125,1.213472613,0.003662655924
1.89,0.13,1.215803435,0.00643097659
1.89,0.135,1.214709408,0.009529106609
1.89,0.14,1.210961307,0.01289624782
1.89,0.145,1.205127522,0.01645577969
1.89,0.15,1.197902844,0.02008005303
1.89,0.155,1.190057608,0.02366571351
1.89,0.16,1.182215373,0.02705897102
1.89,0.165,1.175208576,0.03009655181
